region,local_authority,road_name,road_classification,managed_by,road_type,start_junction,end_junction,link_km,link_miles,easting,northing,latitude,longitude,count_point_id
London,Southwark,A3,'A' road,Local authority,Major,A200,LA Boundary,0.20,0.12,532790,180410,51.50702870,-0.08799951,8511
London,Kingston upon Thames,A309,'A' road,Local authority,Major,A243,A3(T),0.30,0.19,518000,165430,51.37567039,-0.30599288,8513
London,Harrow,A404,'A' road,Local authority,Major,A312,A4005,0.10,0.06,514992,188069,51.57976357,-0.34182952,8515
South West,North Somerset,A38,'A' road,Local authority,Major,A371 Sidcot Lane,A38 Star,1.10,0.68,343000,157630,51.31490731,-2.81923989,8516
East of England,Suffolk,A137,'A' road,Local authority,Major,Quadling Street,A1022 Bridge St roundabout/Greyfriars Road,0.30,0.19,616140,244020,52.05240886,1.15100176,8518
North West,Cumberland,A7,'A' road,Local authority,Major,Devonshire St,A69,0.40,0.25,340240,555800,54.89335238,-2.93325783,8519
West Midlands,Staffordshire,A449,'A' road,Local authority,Major,LA Boundary,A458,3.30,2.05,386000,283515,52.44942606,-2.20741740,8520
West Midlands,Warwickshire,A51,'A' road,Local authority,Major,LA Boundary,B4098 roundabout,4.40,2.73,421628,295997,52.56139787,-1.68238150,8522
West Midlands,Walsall,A461,'A' road,Local authority,Major,A452,LA Boundary,1.10,0.68,406000,304490,52.63814042,-1.91276589,8523
Yorkshire and The Humber,Bradford,A6035,'A' road,Local authority,Major,A6035 Bradford Rd,A629,0.40,0.25,406265,441340,53.86824875,-1.90621418,8524
London,Richmond upon Thames,A3008,'A' road,Local authority,Major,A308,A311,0.40,0.25,514000,169570,51.41369836,-0.36211083,8525
North West,Lancashire,A6,'A' road,Local authority,Major,A675,A59,1.50,0.93,355005,429290,53.75802969,-2.68393687,8526
South West,Devon,A386,'A' road,Local authority,Major,Old Barnstaple Rd,A39,2.10,1.30,245977,126997,51.02165336,-4.19748079,8528
South West,Wiltshire,A346,'A' road,Local authority,Major,A4,The Com,0.50,0.31,419000,169298,51.42237653,-1.72812538,8530
East of England,Suffolk,A12,'A' road,Local authority,Major,A1118 Kensington Road Jct,A146 Pier Terrace/Belvedere Road,1.60,0.99,654390,292000,52.46664388,1.74381026,8531
South East,Buckinghamshire,A355,'A' road,Local authority,Major,A416,A404,0.50,0.31,496569,197057,51.66400861,-0.60514017,8532
North West,Liverpool,A5046,'A' road,Local authority,Major,A57,A57/A59/A580,0.20,0.12,334700,390950,53.41131840,-2.98383539,8533
North West,Liverpool,A567,'A' road,Local authority,Major,A59,A5054,0.20,0.12,334806,392565,53.42584556,-2.98257543,8535
North West,St. Helens,A570,'A' road,Local authority,Major,Dentons Green Lane,Cowley Hill Lane,0.40,0.25,350250,395900,53.45750524,-2.75071076,8536
Yorkshire and The Humber,Leeds,A62,'A' road,Local authority,Major,M62 mid-junction,A650 roundabout,0.30,0.19,424101,428086,53.74860859,-1.63601547,8537
Yorkshire and The Humber,Leeds,M621,Motorway,Highways England,Major,A650 SPUR,RD SPLIT,1.10,0.68,424290,428000,53.74782688,-1.63315627,8538
Yorkshire and The Humber,Leeds,A660,'A' road,Local authority,Major,A58,A58(M),0.30,0.19,429951,434211,53.80335669,-1.54671737,8540
East of England,Hertfordshire,A414,'A' road,Local authority,Major,A1170,Eastwick Rd roundabout,7.70,4.78,543370,211470,51.78353580,0.07706255,8541
London,Newham,A118,'A' road,Local authority,Major,A116,A406,0.90,0.56,543000,186045,51.55517315,0.06130440,8542
London,Wandsworth,A217,'A' road,Local authority,Major,A217/A3,A217,0.20,0.12,525515,174775,51.45804690,-0.19476955,8544
West Midlands,Warwickshire,A439,'A' road,Local authority,Major,A3400,A46,6.50,4.04,423622,259544,52.23360321,-1.65552554,8546
East Midlands,Derbyshire,A6,'A' road,Local authority,Major,Sheffield rd,A624,1.00,0.62,406271,381543,53.33078045,-1.90729950,8547
Yorkshire and The Humber,Leeds,M621,Motorway,Highways England,Major,A62,SPUR,1.30,0.81,425000,427910,53.74698451,-1.62239756,8548
North West,Cumberland,A597,'A' road,Local authority,Major,Scaw Rd,A596,6.00,3.73,299993,525455,54.61431871,-3.55009179,8550
South West,Gloucestershire,A430,'A' road,Local authority,Major,Bristol Road,Metz Way,1.30,0.81,383554,218042,51.86072337,-2.24021583,8551
Yorkshire and The Humber,Leeds,A64(M),Motorway,Local authority,Major,A64(M),A64(M),0.30,0.19,431250,433680,53.79850808,-1.52704757,8554
West Midlands,Shropshire,A464,'A' road,Local authority,Major,M54,B4379,2.60,1.62,373670,308235,52.67119239,-2.39081034,8555
South East,Kent,A2,'A' road,Local authority,Major,B2041,A251,0.10,0.06,601404,160577,51.30866289,0.88828619,8557
South East,Hampshire,A3025,'A' road,Local authority,Major,B3397,A3024/A27,0.90,0.56,447740,110500,50.89200843,-1.32259954,8559
London,Havering,A124,'A' road,Local authority,Major,Rom Valley Way,Upper Rainham Road roundabout,0.30,0.19,551712,187469,51.56569486,0.18748756,8560
North West,Lancashire,A679,'A' road,Local authority,Major,road to Richmond Crescent,"Percy St, Oswaltwistle",1.40,0.87,371648,428253,53.74988367,-2.43142153,8561
North West,Manchester,A62,'A' road,Local authority,Major,A6,A665,0.30,0.19,384671,398413,53.48222643,-2.23245598,8563
North West,Trafford,M60,Motorway,Highways England,Major,8,7,1.50,0.93,378714,393628,53.43900935,-2.32189650,8564
North West,Salford,A576,'A' road,Local authority,Major,A5185,A5185,0.10,0.06,378798,399212,53.48920410,-2.32100954,8565
North West,Wigan,A577,'A' road,Local authority,Major,A49,A573,0.30,0.19,358561,405309,53.54279216,-2.62680125,8566
North West,Wigan,A49,'A' road,Local authority,Major,A49 Queen St,A577 mid-intersection,0.30,0.19,358320,405200,53.54179328,-2.63042338,8567
North West,Wigan,A49,'A' road,Local authority,Major,A49 Pottery Rd,A49 Caroline St,0.20,0.12,357920,405330,53.54292956,-2.63647668,8568
South West,Gloucestershire,A46,'A' road,Local authority,Major,St Margaret's Road,Clarence Road,0.20,0.12,395152,222767,51.90342936,-2.07186454,8569
South West,Gloucestershire,A40,'A' road,Local authority,Major,B4351,A46,0.50,0.31,394600,221680,51.89365088,-2.07987052,8570
West Midlands,"Herefordshire, County of",A44,'A' road,Local authority,Major,A4112,A4110,1.10,0.68,343994,257020,52.20855220,-2.82102856,8572
West Midlands,Shropshire,A5191,'A' road,Local authority,Major,St Mary's St,St John's Hill,0.40,0.25,349010,312465,52.70745094,-2.75612074,8573
South West,"Bournemouth, Christchurch and Poole",A347,'A' road,Local authority,Major,A3049 Boundary Roundabout,A3060 Redhill Roundabout,2.80,1.74,408505,95020,50.75470630,-1.88078894,8574
North West,Bury,A58,'A' road,Local authority,Major,A56,A56,1.10,0.68,380400,410472,53.59047273,-2.29757397,8575
London,Greenwich,A205,'A' road,Local authority,Major,A210,A2,0.80,0.50,541900,175000,51.45620251,0.04100812,8576
London,Bexley,A223,'A' road,Local authority,Major,A224/A20,A211,1.10,0.68,547500,170420,51.41361858,0.11964468,8577
West Midlands,"Herefordshire, County of",A49,'A' road,Highways England,Major,A44,A49(T),1.30,0.81,350470,258463,52.22214617,-2.72647626,8578
Yorkshire and The Humber,Bradford,A6037,'A' road,Local authority,Major,A6181,A6181,0.50,0.31,416627,433539,53.79790920,-1.74905779,8579
Yorkshire and The Humber,Bradford,A650,'A' road,Local authority,Major,A658,A647,0.50,0.31,417000,433214,53.79497621,-1.74341286,8580
London,Enfield,A110,'A' road,Local authority,Major,LA Boundary,A1055,1.60,0.99,537382,195000,51.63703686,-0.01617503,8581
East of England,Hertfordshire,A4178,'A' road,Local authority,Major,A4125,A4145 roundabout,1.20,0.75,511000,195895,51.65090460,-0.39693980,8582
East of England,Southend-on-Sea,A1158,'A' road,Local authority,Major,A13,A127,1.60,0.99,585915,187000,51.55125630,0.68018445,8584
East Midlands,Leicester,A563,'A' road,Local authority,Major,A426,A5199,3.00,1.86,458000,300124,52.59584262,-1.14516864,8585
East Midlands,Leicestershire,A4304,'A' road,Local authority,Major,A5199,A5199,0.10,0.06,464213,284245,52.45241277,-1.05651726,8589
Yorkshire and The Humber,Rotherham,A6109,'A' road,Local authority,Major,Psalters Lane,A629,0.60,0.37,441168,393012,53.43231089,-1.38183811,8590
Yorkshire and The Humber,Barnsley,A616,'A' road,Highways England,Major,A629,A61,3.00,1.86,433298,399069,53.48730551,-1.49964507,8591
North West,Lancashire,A582,'A' road,Local authority,Major,A59,A59,0.40,0.25,352540,428560,53.75125000,-2.72120866,8593
South East,Oxfordshire,A4074,'A' road,Local authority,Major,A4130 Crowmarsh gifford Rnbt,B 4009 Junction BENSON,4.80,2.98,462000,190000,51.60543576,-1.10611872,8596
South West,Wiltshire,A36,'A' road,Highways England,Major,A350,B390,7.30,4.54,390000,143021,51.18632085,-2.14445618,8597
South West,Dorset,A37,'A' road,Local authority,Major,A35 Monkey Jump Roundabout,A352 North Street Junction,2.70,1.68,367710,91810,50.72499805,-2.45882256,8598
South West,"Bristol, City of",A4,'A' road,Local authority,Major,A3029,Hotwells Rd,0.30,0.19,357134,172436,51.44927487,-2.61824493,8599
South West,"Bristol, City of",A4018,'A' road,Local authority,Major,A4162,A4162,0.30,0.19,356930,177440,51.49425092,-2.62179244,8600
West Midlands,Staffordshire,A5,'A' road,Highways England,Major,A34,A34,0.10,0.06,398590,308272,52.67216967,-2.02228146,8602
South West,Cornwall excluding Isles of Scilly,A388,'A' road,Local authority,Major,A38(T),A390,12.00,7.46,240512,60754,50.42491732,-4.24668117,8604
West Midlands,Stoke-on-Trent,A520,'A' road,Local authority,Major,A50,A5272,1.80,1.12,393327,343230,52.98638185,-2.10084646,8605
Yorkshire and The Humber,York,A1237,'A' road,Local authority,Major,A64(T),A59,6.40,3.98,456247,449308,53.93686060,-1.14472309,8608
London,Croydon,A23,'A' road,Local authority,Major,A22,A23 Foxley Lane,0.20,0.12,531240,161680,51.33906724,-0.11725073,8609
East Midlands,North Northamptonshire,A6900,'A' road,Local authority,Major,A6003,A6003,0.40,0.25,486868,278377,52.39654267,-0.72474537,8612
North West,Sefton,A5207,'A' road,Local authority,Major,A565,A5036,4.00,2.49,336680,400000,53.49289354,-2.95587706,8613
East of England,Essex,A1114,'A' road,Local authority,Major,A414,A1016,0.30,0.19,569500,205210,51.72000538,0.45247310,8614
East of England,Essex,A131,'A' road,Local authority,Major,B1053,A1017,1.90,1.18,577087,226000,51.90440164,0.57281383,8615
North West,Lancashire,A56,'A' road,Local authority,Major,A6068,A6068,1.20,0.75,387000,438723,53.84459833,-2.19906763,8616
South West,Cornwall excluding Isles of Scilly,A39,'A' road,Local authority,Major,Castle Drive roundabout,B3292 Faalmouth Rd,3.60,2.24,179966,32727,50.15366086,-5.08162059,8617
London,City of London,A3211,'A' road,Local authority,Major,Fish St Hill,LA Boundary,0.60,0.37,533000,180669,51.50930688,-0.08487775,8618
London,City of London,A300,'A' road,Local authority,Major,LA Boundary,A3211,0.20,0.12,532400,180700,51.50972627,-0.09350690,8619
North West,Blackpool,A586,'A' road,Local authority,Major,A586 Larkhill St,B5124,0.70,0.43,331450,437000,53.82474269,-3.04286894,8620
South West,Devon,A381,'A' road,Local authority,Major,A3122 Totnes Cross,C Plymouth Road,0.90,0.56,277694,53142,50.36541875,-3.72102673,8621
South West,Devon,A3079,'A' road,Local authority,Major,A3072 Dunsland Cross,A386 Fowley Cross Rndbt,20.80,12.92,244359,99943,50.77811689,-4.20899400,8622
West Midlands,Shropshire,A4169,'A' road,Local authority,Major,A458,LA Boundary,6.60,4.10,365000,304765,52.63950741,-2.51865012,8623
South West,Cornwall excluding Isles of Scilly,A30,'A' road,Highways England,Major,Jelbert Way roundabout,A394,1.80,1.12,149501,31538,50.13090205,-5.50652615,8624
West Midlands,Warwickshire,A46,'A' road,Highways England,Major,LA Boundary,A428,3.10,1.93,437900,276630,52.38641138,-1.44455123,8625
South East,East Sussex,A26,'A' road,Local authority,Major,A22,A272,0.60,0.37,547020,123338,50.99066756,0.09347654,8631
Yorkshire and The Humber,North East Lincolnshire,A1136,'A' road,Local authority,Major,A1243,A16,1.10,0.68,526800,409500,53.56681989,-0.08683636,8633
West Midlands,Shropshire,A5112,'A' road,Local authority,Major,A458,A5191,3.10,1.93,350731,312766,52.71031608,-2.73069631,8634
West Midlands,Warwickshire,M40,Motorway,Highways England,Major,16,15,14.10,8.76,421004,266974,52.30050620,-1.69339790,8635
East Midlands,Lincolnshire,A1175,'A' road,Local authority,Major,B1081,A6121,0.60,0.37,503317,307095,52.65177360,-0.47417304,8636
South East,West Sussex,A259,'A' road,Local authority,Major,A27,A286,1.30,0.81,485486,104387,50.83270415,-0.78744992,8637
London,Kingston upon Thames,A307,'A' road,Local authority,Major,A308 Sopwith rd,A307 Kingsagte Rd,0.10,0.06,518290,169678,51.41379075,-0.30041513,8639
London,Croydon,A213,'A' road,Local authority,Major,A215,A213 Penge Rd,0.40,0.25,534230,168560,51.40019763,-0.07175572,8640
London,Harrow,A4005,'A' road,Local authority,Major,A4127,A312,1.40,0.87,515000,186825,51.56858123,-0.34212130,8641
East Midlands,Northamptonshire,A5028,'A' road,Local authority,Major,A45(T),A6,1.50,0.93,495000,267946,52.30144413,-0.60821541,8642
North East,North Tyneside,A1056,'A' road,Local authority,Major,B1505 Station Rd,Northgate,1.30,0.81,427800,572030,55.04201467,-1.56651742,8643
London,Bexley,A207,'A' road,Local authority,Major,A207 Roman Way,A2000,0.10,0.06,551400,174760,51.45158734,0.17753678,8644
South East,Buckinghamshire,M40,Motorway,Highways England,Major,LA Boundary,LA Boundary,7.50,4.66,462820,210000,51.78514835,-1.09068423,8645
West Midlands,Warwickshire,M40,Motorway,Highways England,Major,12,LA Boundary,9.00,5.59,440000,250000,52.14686006,-1.41684253,8646
West Midlands,Warwickshire,A422,'A' road,Local authority,Major,C road to Kingley,A435(T),0.40,0.25,408205,256681,52.20830496,-1.88133788,8647
South East,Milton Keynes,A509,'A' road,Local authority,Major,A428,LA Boundary,1.30,0.81,489920,255000,52.18593878,-0.68613189,8649
North West,East Cheshire,A51,'A' road,Local authority,Major,A51,A530,0.90,0.56,365863,353648,53.07897486,-2.51103811,8653
North West,Lancashire,A6068,'A' road,Local authority,Major,A56,Bent Lane,1.50,0.93,389680,440440,53.86009116,-2.15839409,8655
West Midlands,Warwickshire,A452,'A' road,Local authority,Major,A425,A445,2.10,1.30,431457,265624,52.28787275,-1.54023949,8656
East Midlands,Leicestershire,A453,'A' road,Highways England,Major,A42,A50/M1,2.40,1.49,447154,326002,52.82950619,-1.30157252,8658
South East,Oxfordshire,A422,'A' road,Local authority,Major,B4100,B4100,1.00,0.62,444000,241272,52.06808936,-1.35951251,8659
South East,Oxfordshire,A41,'A' road,Local authority,Major,B4100,B4030,1.50,0.93,458210,221710,51.89092050,-1.15554162,8660
North West,West Cheshire,A51,'A' road,Local authority,Major,A41,A55,0.30,0.19,343560,366750,53.19483798,-2.84625241,8661
West Midlands,Warwickshire,A435,'A' road,Local authority,Major,A46,A422,0.50,0.31,408450,256590,52.20748320,-1.87775473,8662
London,Bexley,A221,'A' road,Local authority,Major,A207 Albion Rd,A207 Arnsberg Way,0.70,0.43,549130,175330,51.45731075,0.14513283,8664
London,Haringey,A1055,'A' road,Local authority,Major,Monument Way/Ferry Lane roundabout,LA Boundary,2.30,1.43,535180,191450,51.60566995,-0.04934400,8670
North East,Middlesbrough,A66,'A' road,Local authority,Major,A66 split,A171,1.40,0.87,451010,520170,54.57419338,-1.21245531,8673
North East,Durham,A689,'A' road,Local authority,Major,A688,A167,5.90,3.67,425170,529200,54.65727861,-1.61138265,8675
East Midlands,Lincolnshire,A16,'A' road,Local authority,Major,A17,Tytton Lane East,8.50,5.28,532076,341004,52.95019095,-0.03561270,8677
East of England,Peterborough,A15,'A' road,Local authority,Major,A1139,A15,1.80,1.12,520250,302035,52.60282223,-0.22582492,8678
East of England,Peterborough,A15,'A' road,Local authority,Major,B1443,A47,5.50,3.42,517402,304302,52.62381479,-0.26705305,8679
South West,Devon,A35,'A' road,Highways England,Major,A358,LA Boundary,5.40,3.36,330213,96875,50.76723625,-2.99095859,8683
South East,Brighton and Hove,A270,'A' road,Local authority,Major,A293,A2038,0.20,0.12,526486,105809,50.83799007,-0.20500698,8687
West Midlands,Sandwell,A4031,'A' road,Local authority,Major,B4149,A4031 Lyndhurst Road,0.50,0.31,400980,293100,52.53577736,-1.98697771,8692
East Midlands,North Northamptonshire,A14,'A' road,Highways England,Major,A6,A43/A4300,4.50,2.80,484302,280029,52.41179141,-0.76203247,8694
North East,Stockton-on-Tees,A1305,'A' road,Local authority,Major,Churchyard Link Road roundabout,A177,1.20,0.75,444390,518760,54.56214515,-1.31506229,8696
North West,Knowsley,M57,Motorway,Highways England,Major,5,6,1.60,0.99,340850,397200,53.46821499,-2.89250394,8697
West Midlands,Shropshire,A41,'A' road,Local authority,Major,A49 / B5395,LA Boundary,1.00,0.62,352341,343001,52.98223399,-2.71129877,8698
West Midlands,Shropshire,A41,'A' road,Local authority,Major,B5395,A525 / B5476,0.80,0.50,355026,339705,52.95284037,-2.67085086,8699
North West,Cheshire,A49,'A' road,Local authority,Major,LA Boundary,A534,10.30,6.40,355801,352750,53.07016270,-2.66110757,8700
North West,Cumberland,A595,'A' road,Highways England,Major,A5094,A5094,2.50,1.55,298000,518000,54.54694804,-3.57834926,8701
East of England,Norfolk,A47,'A' road,Highways England,Major,C167 Berry's Lane,A1074,6.30,3.91,610343,311964,52.66458602,1.10913129,8702
East of England,Cambridgeshire,A603,'A' road,Local authority,Major,A1307,A1134,1.70,1.06,545650,258010,52.20109578,0.12984572,8703
South East,Hampshire,A30,'A' road,Local authority,Major,B3016,A327,0.80,0.50,478500,158390,51.31921097,-0.87492119,8704
South East,Wokingham,A329,'A' road,Local authority,Major,A329 Wiltshire Rd,A329(M),2.20,1.37,482786,168629,51.41065029,-0.81105093,8705
East of England,Hertfordshire,A505,'A' road,Local authority,Major,A1(M),Baldock Lane,0.40,0.25,523400,231090,51.96460957,-0.20527264,8706
East of England,Hertfordshire,A412,'A' road,Local authority,Major,A411,A41(T),2.50,1.55,510800,197500,51.66536964,-0.39932106,8707
East of England,Central Bedfordshire,A505,'A' road,Local authority,Major,Cradock Rd,LA Boundary,1.40,0.87,505008,222108,51.88765738,-0.47559847,8708
East of England,Essex,A1168,'A' road,Local authority,Major,Oakwood Hill,A121,1.90,1.18,543300,197200,51.65533104,0.07018314,8709
Yorkshire and The Humber,Sheffield,A621,'A' road,Local authority,Major,"Hillfoot Rd, Totley",B6068,3.60,2.24,432000,380860,53.32371861,-1.52104622,8710
Yorkshire and The Humber,North East Lincolnshire,A180,'A' road,Local authority,Major,A180(T),A1098/A46,3.50,2.17,527500,410450,53.57518460,-0.07588639,8712
East Midlands,Derbyshire,A619,'A' road,Local authority,Major,A61,B6050,1.90,1.18,438962,372973,53.25236356,-1.41749630,8713
